Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
West Gear,1128299,2021-02-12,West,California,San Francisco,Men's Athletic Footwear,60.00000000000001,975.0,58500.000000000015,8775.000000000002,0.15,Outlet
West Gear,1128299,2021-02-13,West,California,San Francisco,Women's Street Footwear,55.00000000000001,775.0,42625.00000000001,12787.500000000004,0.30000000000000004,Outlet
West Gear,1128299,2021-02-14,West,California,San Francisco,Women's Athletic Footwear,55.00000000000001,775.0,42625.00000000001,10656.25,0.24999999999999997,Outlet
West Gear,1128299,2021-02-15,West,California,San Francisco,Men's Apparel,65.0,700.0,45500.0,20475.000000000004,0.45000000000000007,Outlet
West Gear,1128299,2021-02-16,West,California,San Francisco,Women's Apparel,70.0,800.0,56000.0,5600.0,0.1,Outlet
Kohl's,1189833,2021-02-17,West,California,San Francisco,Men's Street Footwear,35.0,700.0,24500.0,9800.0,0.4,Outlet
Kohl's,1189833,2021-02-18,West,California,San Francisco,Men's Athletic Footwear,45.0,700.0,31500.0,7875.0,0.25,Outlet
Kohl's,1189833,2021-03-09,West,California,San Francisco,Women's Street Footwear,45.0,700.0,31500.0,12600.0,0.4,Outlet
Kohl's,1189833,2021-03-10,West,California,San Francisco,Women's Athletic Footwear,45.0,550.0,24750.0,8662.5,0.35,Outlet
Kohl's,1189833,2021-03-11,West,California,Los Angeles,Men's Apparel,50.0,500.0,25000.0,13750.0,0.55,Outlet
Kohl's,1189833,2021-03-12,West,California,Los Angeles,Women's Apparel,45.0,700.0,31500.0,6300.0,0.2,Outlet
Kohl's,1189833,2021-03-13,West,California,Los Angeles,Men's Street Footwear,35.0,750.0,26250.0,10500.0,0.4,Outlet
Kohl's,1189833,2021-03-14,West,California,Los Angeles,Men's Athletic Footwear,45.0,650.0,29250.0,7312.5,0.25,Outlet
Kohl's,1189833,2021-03-15,West,California,Los Angeles,Women's Street Footwear,45.0,675.0,30375.0,12150.0,0.4,Outlet
Kohl's,1189833,2021-03-16,West,California,Los Angeles,Women's Athletic Footwear,45.0,525.0,23625.0,8268.75,0.35,Outlet
Kohl's,1189833,2021-03-17,West,California,Los Angeles,Men's Apparel,50.0,450.0,22500.0,12375.000000000002,0.55,Outlet
Kohl's,1189833,2021-03-18,West,California,Los Angeles,Women's Apparel,45.0,650.0,29250.0,5850.0,0.2,Outlet
Kohl's,1189833,2021-03-19,West,California,Los Angeles,Men's Street Footwear,35.0,800.0,28000.0,11200.0,0.4,Outlet
Kohl's,1189833,2021-03-20,West,California,Los Angeles,Men's Athletic Footwear,45.0,650.0,29250.0,7312.5,0.25,Outlet
Kohl's,1189833,2021-03-21,West,California,Los Angeles,Women's Street Footwear,45.0,650.0,29250.0,11700.0,0.4,Outlet
Kohl's,1189833,2021-03-22,West,California,Los Angeles,Women's Athletic Footwear,45.0,550.0,24750.0,8662.5,0.35,Outlet
Kohl's,1189833,2021-03-23,West,California,Los Angeles,Men's Apparel,50.0,425.0,21250.0,11687.500000000002,0.55,Outlet
Kohl's,1189833,2021-04-06,West,California,Los Angeles,Women's Apparel,45.0,625.0,28125.0,5625.0,0.2,Outlet
Kohl's,1189833,2021-04-07,West,California,Los Angeles,Men's Street Footwear,45.0,800.0,36000.0,14400.0,0.4,Outlet
Kohl's,1189833,2021-04-08,West,California,Los Angeles,Men's Athletic Footwear,50.0,600.0,30000.0,7500.0,0.25,Outlet
Kohl's,1189833,2021-04-09,West,California,Los Angeles,Women's Street Footwear,50.0,625.0,31250.0,12500.0,0.4,Outlet
Kohl's,1189833,2021-04-10,West,California,Los Angeles,Women's Athletic Footwear,45.0,525.0,23625.0,8268.75,0.35,Outlet
Kohl's,1189833,2021-04-11,West,California,Los Angeles,Men's Apparel,50.0,425.0,21250.0,11687.500000000002,0.55,Outlet
Kohl's,1189833,2021-04-12,West,California,Los Angeles,Women's Apparel,65.0,600.0,39000.0,7800.0,0.2,Outlet
Kohl's,1189833,2021-04-13,West,California,Los Angeles,Men's Street Footwear,45.0,800.0,36000.0,14400.0,0.4,Outlet
Kohl's,1189833,2021-04-14,West,California,Los Angeles,Men's Athletic Footwear,50.0,650.0,32500.0,8125.0,0.25,Outlet
Kohl's,1189833,2021-04-15,West,California,Los Angeles,Women's Street Footwear,50.0,650.0,32500.0,13000.0,0.4,Outlet
Kohl's,1189833,2021-04-16,West,California,Los Angeles,Women's Athletic Footwear,45.0,550.0,24750.0,8662.5,0.35,Outlet
Kohl's,1189833,2021-04-17,West,California,Los Angeles,Men's Apparel,50.0,450.0,22500.0,12375.000000000002,0.55,Outlet
Kohl's,1189833,2021-04-18,West,California,Los Angeles,Women's Apparel,65.0,625.0,40625.0,8125.0,0.2,Outlet
Kohl's,1189833,2021-04-19,West,California,Los Angeles,Men's Street Footwear,45.0,900.0,40500.0,16200.0,0.4,Outlet
Kohl's,1189833,2021-04-20,West,California,Los Angeles,Men's Athletic Footwear,50.0,750.0,37500.0,9375.0,0.25,Outlet
Kohl's,1189833,2021-04-21,West,California,Los Angeles,Women's Street Footwear,50.0,750.0,37500.0,15000.0,0.4,Outlet
Kohl's,1189833,2021-04-22,West,California,Los Angeles,Women's Athletic Footwear,45.0,625.0,28125.0,9843.75,0.35,Outlet
Kohl's,1189833,2021-04-23,West,California,Los Angeles,Men's Apparel,50.0,500.0,25000.0,13750.0,0.55,Outlet
Kohl's,1189833,2021-04-24,West,California,Los Angeles,Women's Apparel,65.0,800.0,52000.0,10400.0,0.2,Outlet
Kohl's,1189833,2021-04-25,West,California,Los Angeles,Men's Street Footwear,45.0,950.0,42750.0,17100.0,0.4,Outlet
Kohl's,1189833,2021-04-26,West,California,Los Angeles,Men's Athletic Footwear,50.0,800.0,40000.0,10000.0,0.25,Outlet
Kohl's,1189833,2021-04-27,West,California,Los Angeles,Women's Street Footwear,50.0,750.0,37500.0,15000.0,0.4,Outlet
Kohl's,1189833,2021-04-28,West,California,Los Angeles,Women's Athletic Footwear,45.0,650.0,29250.0,10237.5,0.35,Outlet
Kohl's,1189833,2021-04-29,West,California,Los Angeles,Men's Apparel,50.0,700.0,35000.0,19250.000000000004,0.55,Outlet
Kohl's,1189833,2021-04-30,West,California,Los Angeles,Women's Apparel,65.0,700.0,45500.0,9100.0,0.2,Outlet
Kohl's,1189833,2021-05-01,West,California,Los Angeles,Men's Street Footwear,50.0,900.0,45000.0,18000.0,0.4,Outlet
Kohl's,1189833,2021-05-02,West,California,Los Angeles,Men's Athletic Footwear,55.00000000000001,850.0,46750.00000000001,11687.500000000002,0.25,Outlet
Kohl's,1189833,2021-05-03,West,California,Los Angeles,Women's Street Footwear,50.0,725.0,36250.0,14500.0,0.4,Outlet
Kohl's,1189833,2021-05-04,West,California,Los Angeles,Women's Athletic Footwear,50.0,675.0,33750.0,11812.499999999998,0.35,Outlet
Kohl's,1189833,2021-05-05,West,California,Los Angeles,Men's Apparel,60.0,675.0,40500.0,22275.000000000004,0.55,Outlet
Kohl's,1189833,2021-05-06,West,California,Los Angeles,Women's Apparel,65.0,650.0,42250.0,8450.0,0.2,Outlet
Kohl's,1189833,2021-05-07,West,California,Los Angeles,Men's Street Footwear,50.0,850.0,42500.0,17000.0,0.4,Outlet
Kohl's,1189833,2021-05-08,West,California,Los Angeles,Men's Athletic Footwear,55.00000000000001,850.0,46750.00000000001,11687.500000000002,0.25,Outlet
Kohl's,1189833,2021-05-09,West,California,Los Angeles,Women's Street Footwear,50.0,700.0,35000.0,14000.0,0.4,Outlet
Kohl's,1189833,2021-05-10,West,California,Los Angeles,Women's Athletic Footwear,50.0,650.0,32500.0,11375.0,0.35,Outlet
Kohl's,1189833,2021-05-11,West,California,Los Angeles,Men's Apparel,60.0,650.0,39000.0,21450.000000000004,0.55,Outlet
Kohl's,1189833,2021-05-12,West,California,Los Angeles,Women's Apparel,65.0,700.0,45500.0,9100.0,0.2,Outlet
Kohl's,1189833,2021-05-13,West,California,Los Angeles,Men's Street Footwear,50.0,800.0,40000.0,16000.0,0.4,Outlet
Kohl's,1189833,2021-05-14,West,California,Los Angeles,Men's Athletic Footwear,55.00000000000001,800.0,44000.00000000001,11000.000000000002,0.25,Outlet
Kohl's,1189833,2021-05-15,West,California,Los Angeles,Women's Street Footwear,50.0,650.0,32500.0,13000.0,0.4,Outlet
Kohl's,1189833,2021-05-16,West,California,Los Angeles,Women's Athletic Footwear,50.0,625.0,31250.0,10937.5,0.35,Outlet
Kohl's,1189833,2021-05-17,West,California,Los Angeles,Men's Apparel,60.0,600.0,36000.0,19800.000000000004,0.55,Outlet
Kohl's,1189833,2021-05-18,West,California,Los Angeles,Women's Apparel,65.0,650.0,42250.0,8450.0,0.2,Outlet
Kohl's,1189833,2021-05-19,West,California,Los Angeles,Men's Street Footwear,50.0,825.0,41250.0,16500.0,0.4,Outlet
Kohl's,1189833,2021-05-20,West,California,Los Angeles,Men's Athletic Footwear,55.00000000000001,825.0,45375.00000000001,11343.750000000002,0.25,Outlet
Kohl's,1189833,2021-05-21,West,California,Los Angeles,Women's Street Footwear,50.0,675.0,33750.0,13500.0,0.4,Outlet
Kohl's,1189833,2021-05-22,West,California,Los Angeles,Women's Athletic Footwear,50.0,650.0,32500.0,11375.0,0.35,Outlet
Kohl's,1189833,2021-05-23,West,California,Los Angeles,Men's Apparel,60.0,600.0,36000.0,19800.000000000004,0.55,Outlet
Kohl's,1189833,2021-05-24,West,California,Los Angeles,Women's Apparel,65.0,700.0,45500.0,9100.0,0.2,Outlet
Kohl's,1189833,2021-05-25,West,California,Los Angeles,Men's Street Footwear,50.0,900.0,45000.0,18000.0,0.4,Outlet
Kohl's,1189833,2021-05-26,West,California,Los Angeles,Men's Athletic Footwear,55.00000000000001,900.0,49500.00000000001,12375.000000000002,0.25,Outlet
Kohl's,1189833,2021-05-27,West,California,Los Angeles,Women's Street Footwear,50.0,700.0,35000.0,14000.0,0.4,Outlet
Kohl's,1189833,2021-05-28,West,California,Los Angeles,Women's Athletic Footwear,50.0,700.0,35000.0,12249.999999999998,0.35,Outlet
Kohl's,1189833,2021-05-29,West,California,Los Angeles,Men's Apparel,60.0,625.0,37500.0,20625.000000000004,0.55,Outlet
Kohl's,1189833,2021-05-30,West,California,Los Angeles,Women's Apparel,65.0,725.0,47125.0,9425.0,0.2,Outlet
Foot Locker,1185732,2021-05-31,West,California,Los Angeles,Men's Street Footwear,45.0,475.0,21375.0,8550.0,0.4,Outlet
Foot Locker,1185732,2021-06-01,West,California,Los Angeles,Men's Athletic Footwear,45.0,275.0,12375.0,4331.25,0.35,Outlet
Foot Locker,1185732,2021-06-02,West,California,Los Angeles,Women's Street Footwear,35.0,275.0,9625.0,3368.75,0.35,Outlet
Foot Locker,1185732,2021-06-03,West,California,Los Angeles,Women's Athletic Footwear,40.0,125.0,5000.0,2000.0,0.4,Outlet
Foot Locker,1185732,2021-06-04,Midwest,Illinois,Chicago,Men's Apparel,54.99999999999999,175.0,9624.999999999998,3368.749999999999,0.35,Outlet
Foot Locker,1185732,2021-06-05,Midwest,Illinois,Chicago,Women's Apparel,45.0,275.0,12375.0,6187.5,0.5,Outlet
Foot Locker,1185732,2021-06-06,Midwest,Illinois,Chicago,Men's Street Footwear,45.0,525.0,23625.0,9450.0,0.4,Outlet
Foot Locker,1185732,2021-06-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,175.0,7875.0,2756.25,0.35,Outlet
Foot Locker,1185732,2021-06-08,Midwest,Illinois,Chicago,Women's Street Footwear,35.0,225.0,7875.0,2756.25,0.35,Outlet
Foot Locker,1185732,2021-06-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,100.0,4000.0,1600.0,0.4,Outlet
Foot Locker,1185732,2021-06-10,Midwest,Illinois,Chicago,Men's Apparel,54.99999999999999,175.0,9624.999999999998,3368.749999999999,0.35,Outlet
Foot Locker,1185732,2021-06-11,Midwest,Illinois,Chicago,Women's Apparel,45.0,275.0,12375.0,6187.5,0.5,Outlet
Foot Locker,1185732,2021-06-12,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,495.0,24750.0,9900.0,0.4,Outlet
Foot Locker,1185732,2021-06-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,200.0,10000.0,3500.0,0.35,Outlet
Foot Locker,1185732,2021-06-14,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,225.0,9000.0,3149.9999999999995,0.35,Outlet
Foot Locker,1185732,2021-06-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.0,75.0,3375.0,1350.0,0.4,Outlet
Foot Locker,1185732,2021-06-16,Midwest,Illinois,Chicago,Men's Apparel,60.0,125.0,7500.0,2625.0,0.35,Outlet
Foot Locker,1185732,2021-06-17,Midwest,Illinois,Chicago,Women's Apparel,50.0,225.0,11250.0,5625.0,0.5,Outlet
Foot Locker,1185732,2021-06-18,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,450.0,22500.0,9000.0,0.4,Outlet
Foot Locker,1185732,2021-06-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,150.0,7500.0,2625.0,0.35,Outlet
Foot Locker,1185732,2021-06-20,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,150.0,6000.0,2100.0,0.35,Outlet
Foot Locker,1185732,2021-06-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.0,75.0,3375.0,1350.0,0.4,Outlet
Foot Locker,1185732,2021-06-22,Midwest,Illinois,Chicago,Men's Apparel,60.0,100.0,6000.0,2100.0,0.35,Outlet
Foot Locker,1185732,2021-06-23,Midwest,Illinois,Chicago,Women's Apparel,50.0,225.0,11250.0,5625.0,0.5,Outlet
Foot Locker,1185732,2021-06-24,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,495.0,29700.0,11880.0,0.4,Outlet
Foot Locker,1185732,2021-06-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,55.00000000000001,200.0,11000.000000000002,3850.0,0.35,Outlet
Foot Locker,1185732,2021-06-26,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,175.0,8750.0,3062.4999999999995,0.35,Outlet
Foot Locker,1185732,2021-06-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,100.0,5000.0,2000.0,0.4,Outlet
Foot Locker,1185732,2021-06-28,Midwest,Illinois,Chicago,Men's Apparel,60.0,125.0,7500.0,2625.0,0.35,Outlet
Foot Locker,1185732,2021-06-29,Midwest,Illinois,Chicago,Women's Apparel,65.0,250.0,16250.0,8125.0,0.5,Outlet
Foot Locker,1185732,2021-06-30,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500.0,25000.0,10000.0,0.4,Outlet
Foot Locker,1185732,2021-07-01,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00000000000001,250.0,11250.000000000002,3937.5,0.35,Outlet
Foot Locker,1185732,2021-07-02,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200.0,8000.0,2800.0,0.35,Outlet
Foot Locker,1185732,2021-07-03,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175.0,7000.0,2800.0,0.4,Outlet
Foot Locker,1185732,2021-07-04,Midwest,Illinois,Chicago,Men's Apparel,50.0,175.0,8750.0,3062.4999999999995,0.35,Outlet
Foot Locker,1185732,2021-07-05,Midwest,Illinois,Chicago,Women's Apparel,55.00000000000001,350.0,19250.000000000004,9625.000000000002,0.5,Outlet
Foot Locker,1185732,2021-07-06,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,575.0,28750.0,11500.0,0.4,Outlet
Foot Locker,1185732,2021-07-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00000000000001,325.0,14625.000000000004,5118.750000000001,0.35,Outlet
Foot Locker,1185732,2021-07-08,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250.0,10000.0,3500.0,0.35,Outlet
Foot Locker,1185732,2021-07-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,200.0,8000.0,3200.0,0.4,Outlet
Foot Locker,1185732,2021-07-10,Midwest,Illinois,Chicago,Men's Apparel,50.0,225.0,11250.0,3937.5,0.35,Outlet
Foot Locker,1185732,2021-07-11,Midwest,Illinois,Chicago,Women's Apparel,55.00000000000001,400.0,22000.000000000004,11000.000000000002,0.5,Outlet
Foot Locker,1185732,2021-07-12,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,550.0,27500.0,11000.0,0.4,Outlet
Foot Locker,1185732,2021-07-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00000000000001,325.0,14625.000000000004,5118.750000000001,0.35,Outlet
Foot Locker,1185732,2021-07-14,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250.0,10000.0,3500.0,0.35,Outlet
Foot Locker,1185732,2021-07-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,225.0,9000.0,3600.0,0.4,Outlet
Foot Locker,1185732,2021-07-16,Midwest,Illinois,Chicago,Men's Apparel,50.0,200.0,10000.0,3500.0,0.35,Outlet
Foot Locker,1185732,2021-07-17,Midwest,Illinois,Chicago,Women's Apparel,55.00000000000001,375.0,20625.000000000004,10312.500000000002,0.5,Outlet
Foot Locker,1185732,2021-07-18,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500.0,25000.0,10000.0,0.4,Outlet
Foot Locker,1185732,2021-07-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00000000000001,300.0,13500.000000000004,4725.000000000001,0.35,Outlet
Foot Locker,1185732,2021-07-20,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200.0,8000.0,2800.0,0.35,Outlet
Foot Locker,1185732,2021-07-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175.0,7000.0,2800.0,0.4,Outlet
Foot Locker,1185732,2021-07-22,Midwest,Illinois,Chicago,Men's Apparel,50.0,175.0,8750.0,3062.4999999999995,0.35,Outlet
Foot Locker,1185732,2021-07-23,Midwest,Illinois,Chicago,Women's Apparel,55.00000000000001,250.0,13750.000000000004,6875.000000000002,0.5,Outlet
Foot Locker,1185732,2021-07-24,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,425.0,25500.0,10200.0,0.4,Outlet
Foot Locker,1185732,2021-07-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250.0,12500.0,4375.0,0.35,Outlet
Foot Locker,1185732,2021-07-26,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,150.0,7500.0,2625.0,0.35,Outlet
Foot Locker,1185732,2021-07-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,125.0,6250.0,2500.0,0.4,Outlet
Foot Locker,1185732,2021-07-28,Midwest,Illinois,Chicago,Men's Apparel,60.0,125.0,7500.0,2625.0,0.35,Outlet
Foot Locker,1185732,2021-07-29,Midwest,Illinois,Chicago,Women's Apparel,64.99999999999999,250.0,16249.999999999996,8124.999999999998,0.5,Outlet
Foot Locker,1185732,2021-07-30,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,400.0,24000.0,9600.0,0.4,Outlet
Foot Locker,1185732,2021-07-31,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250.0,12500.0,4375.0,0.35,Outlet
Foot Locker,1185732,2021-08-01,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,195.0,9750.0,3412.5,0.35,Outlet
Foot Locker,1185732,2021-08-02,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,175.0,8750.0,3500.0,0.4,Outlet
Foot Locker,1185732,2021-08-03,Midwest,Illinois,Chicago,Men's Apparel,60.0,150.0,9000.0,3149.9999999999995,0.35,Outlet
Foot Locker,1185732,2021-08-04,Midwest,Illinois,Chicago,Women's Apparel,64.99999999999999,250.0,16249.999999999996,8124.999999999998,0.5,Outlet
Foot Locker,1185732,2021-08-05,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,500.0,30000.0,12000.0,0.4,Outlet
Foot Locker,1185732,2021-08-06,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,300.0,15000.0,5250.0,0.35,Outlet
Foot Locker,1185732,2021-08-07,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,250.0,12500.0,4375.0,0.35,Outlet
Foot Locker,1185732,2021-08-08,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,200.0,10000.0,4000.0,0.4,Outlet
Foot Locker,1185732,2021-08-09,Midwest,Illinois,Chicago,Men's Apparel,60.0,200.0,12000.0,4200.0,0.35,Outlet
Foot Locker,1185732,2021-08-10,Midwest,Illinois,Chicago,Women's Apparel,64.99999999999999,300.0,19499.999999999996,9749.999999999998,0.5,Outlet
Sports Direct,1197831,2021-08-11,Midwest,Illinois,Chicago,Men's Street Footwear,20.0,725.0,14500.0,4350.0,0.3,Outlet
Sports Direct,1197831,2021-08-12,Midwest,Illinois,Chicago,Men's Athletic Footwear,30.0,725.0,21750.0,6525.0,0.3,Outlet
Sports Direct,1197831,2021-08-13,Midwest,Illinois,Chicago,Women's Street Footwear,30.0,525.0,15750.0,4725.0,0.3,Outlet
Sports Direct,1197831,2021-08-14,Midwest,Illinois,Chicago,Women's Athletic Footwear,35.0,525.0,18375.0,7350.0,0.4,Outlet
Sports Direct,1197831,2021-08-15,South,Texas,Dallas,Men's Apparel,40.0,375.0,15000.0,3750.0,0.25,Outlet
Sports Direct,1197831,2021-08-16,South,Texas,Dallas,Women's Apparel,35.0,525.0,18375.0,8268.75,0.45,Outlet
Sports Direct,1197831,2021-08-17,South,Texas,Dallas,Men's Street Footwear,25.0,675.0,16875.0,5062.5,0.3,Outlet
Sports Direct,1197831,2021-08-18,South,Texas,Dallas,Men's Athletic Footwear,35.0,650.0,22750.0,6825.0,0.3,Outlet
Sports Direct,1197831,2021-08-19,South,Texas,Dallas,Women's Street Footwear,35.0,475.0,16625.0,4987.5,0.3,Outlet
Sports Direct,1197831,2021-08-20,South,Texas,Dallas,Women's Athletic Footwear,35.0,425.0,14875.0,5950.0,0.4,Outlet
